seed,method,bits,name,d_in,d_out,recon_error,final_primal,final_dual,final_rho
0,awq_proxy,4,transformer.h.0.mlp.c_fc,768,3072,0.08231107766420212,,,
0,awq_proxy,4,transformer.h.0.mlp.c_proj,3072,768,0.34716798098697504,,,
0,awq_proxy,4,transformer.h.1.attn.c_attn,768,2304,0.09621883163326511,,,
0,awq_proxy,4,transformer.h.1.attn.c_proj,768,768,0.2801141549482413,,,
0,awq_proxy,4,transformer.h.1.mlp.c_fc,768,3072,0.08187120513557829,,,
0,awq_proxy,4,transformer.h.1.mlp.c_proj,3072,768,0.335044421976729,,,
0,awq_proxy,4,transformer.h.2.attn.c_attn,768,2304,0.07868287419707977,,,
0,awq_proxy,4,transformer.h.2.attn.c_proj,768,768,0.24047704967797076,,,
0,awq_proxy,4,transformer.h.2.mlp.c_fc,768,3072,0.08281668647583458,,,
0,awq_proxy,4,transformer.h.2.mlp.c_proj,3072,768,0.1267899137290027,,,
0,awq_proxy,4,transformer.h.3.attn.c_attn,768,2304,0.09157904194184467,,,
0,awq_proxy,4,transformer.h.3.attn.c_proj,768,768,0.20761422085745693,,,
0,awq_proxy,4,transformer.h.3.mlp.c_fc,768,3072,0.07665940980566391,,,
0,awq_proxy,4,transformer.h.3.mlp.c_proj,3072,768,0.3350679207589265,,,
0,awq_proxy,4,transformer.h.4.attn.c_attn,768,2304,0.09634998123609616,,,
0,awq_proxy,4,transformer.h.4.attn.c_proj,768,768,0.21428348230101502,,,
0,awq_proxy,4,transformer.h.4.mlp.c_fc,768,3072,0.08073856401678126,,,
0,awq_proxy,4,transformer.h.4.mlp.c_proj,3072,768,0.2862128442870093,,,
0,awq_proxy,4,transformer.h.5.attn.c_attn,768,2304,0.12088449279345462,,,
0,awq_proxy,4,transformer.h.5.attn.c_proj,768,768,0.18339751782383898,,,
0,awq_proxy,4,transformer.h.5.mlp.c_fc,768,3072,0.07866672987903191,,,
0,awq_proxy,4,transformer.h.5.mlp.c_proj,3072,768,0.2789907900291362,,,
0,awq_proxy,4,transformer.h.6.attn.c_attn,768,2304,0.12548307075226986,,,
0,awq_proxy,4,transformer.h.6.attn.c_proj,768,768,0.18432344588905786,,,
0,awq_proxy,4,transformer.h.6.mlp.c_fc,768,3072,0.08074835706227762,,,
0,awq_proxy,4,transformer.h.6.mlp.c_proj,3072,768,0.3032452237497727,,,
0,awq_proxy,4,transformer.h.7.attn.c_attn,768,2304,0.1276810412031258,,,
0,awq_proxy,4,transformer.h.7.attn.c_proj,768,768,0.15036128603481633,,,
0,awq_proxy,4,transformer.h.7.mlp.c_fc,768,3072,0.08005989163597695,,,
0,awq_proxy,4,transformer.h.7.mlp.c_proj,3072,768,0.281023630096757,,,
0,awq_proxy,4,transformer.h.8.attn.c_attn,768,2304,0.12529141568518704,,,
0,awq_proxy,4,transformer.h.8.attn.c_proj,768,768,0.17180233544527457,,,
0,awq_proxy,4,transformer.h.8.mlp.c_fc,768,3072,0.08142032914459711,,,
0,awq_proxy,4,transformer.h.8.mlp.c_proj,3072,768,0.2907594235509619,,,
0,awq_proxy,4,transformer.h.9.attn.c_attn,768,2304,0.13147183790614295,,,
0,awq_proxy,4,transformer.h.9.attn.c_proj,768,768,0.13399534741820415,,,
0,awq_proxy,4,transformer.h.9.mlp.c_fc,768,3072,0.08252880621700234,,,
0,awq_proxy,4,transformer.h.9.mlp.c_proj,3072,768,0.29816777382560716,,,
0,awq_proxy,4,transformer.h.10.attn.c_attn,768,2304,0.13394830058581408,,,
0,awq_proxy,4,transformer.h.10.attn.c_proj,768,768,0.12386800179558552,,,
0,awq_proxy,4,transformer.h.10.mlp.c_fc,768,3072,0.08704353020576484,,,
0,awq_proxy,4,transformer.h.10.mlp.c_proj,3072,768,0.31927830780184346,,,
0,awq_proxy,4,transformer.h.11.attn.c_attn,768,2304,0.15588663830750124,,,
0,awq_proxy,4,transformer.h.11.attn.c_proj,768,768,0.037720936386733364,,,
0,awq_proxy,4,transformer.h.11.mlp.c_fc,768,3072,0.0905703493781303,,,
0,awq_proxy,4,transformer.h.11.mlp.c_proj,3072,768,0.28508864206377904,,,
0,awq_proxy,4,lm_head,768,50257,0.020394448788207432,,,
0,admm_gptq,4,transformer.h.0.attn.c_attn,768,2304,0.10253127421488198,0.5665391174232929,1.819870823221819,1.0590537092750834
0,admm_gptq,4,transformer.h.0.attn.c_proj,768,768,0.1059783581538911,0.09591150952747479,0.5194451216570556,1.5530336827920639
0,admm_gptq,4,transformer.h.0.mlp.c_fc,768,3072,0.08345735477938773,0.29104885449431844,0.6954520739219888,1.9011188204964846
0,admm_gptq,4,transformer.h.0.mlp.c_proj,3072,768,0.3314763386661353,0.1756627266073287,1.0129911780098324,2.2134760959717106
0,admm_gptq,4,transformer.h.1.attn.c_attn,768,2304,0.10164309771115462,0.19702524704186003,2.6852348045089194,2.8137359414453744
0,admm_gptq,4,transformer.h.1.attn.c_proj,768,768,0.38829526237551865,0.1365899501131245,1.14851498840066,3.2777966437786854
0,admm_gptq,4,transformer.h.1.mlp.c_fc,768,3072,0.08626626853437534,0.28569433316293397,1.0916886713332508,2.376402480591228
0,admm_gptq,4,transformer.h.1.mlp.c_proj,3072,768,0.3302599991280279,0.1219050891467023,0.3981959626641501,0.9403975253673964
0,admm_gptq,4,transformer.h.2.attn.c_attn,768,2304,0.0717683206687557,0.6860915408612404,4.525778596847439,6.571783794780023
0,admm_gptq,4,transformer.h.2.attn.c_proj,768,768,0.3155681037167231,0.0869216728151196,0.49685385359764095,2.9400072623896008
0,admm_gptq,4,transformer.h.2.mlp.c_fc,768,3072,0.08554553530722073,0.3054526210164266,0.9006245496796906,2.8414152867252658
0,admm_gptq,4,transformer.h.2.mlp.c_proj,3072,768,0.14673252973136403,0.12943803308282725,0.6539775268137816,2.709706147769351
0,admm_gptq,4,transformer.h.3.attn.c_attn,768,2304,0.08654330479568609,1.755183852693093,23.67368153549883,11.243778539276079
0,admm_gptq,4,transformer.h.3.attn.c_proj,768,768,0.24054983416530237,0.06512893762593963,0.3897818950445165,2.761299432136517
0,admm_gptq,4,transformer.h.3.mlp.c_fc,768,3072,0.08005491546143981,0.2932070970576974,0.7181622863570004,2.930781777151526
0,admm_gptq,4,transformer.h.3.mlp.c_proj,3072,768,0.42343168994027813,0.11583110701565022,0.37510927715399817,1.2671939645527122
0,admm_gptq,4,transformer.h.4.attn.c_attn,768,2304,0.09195986425011676,1.3929362431807195,16.918025854796646,11.446603725630085
0,admm_gptq,4,transformer.h.4.attn.c_proj,768,768,0.2541456978556568,0.0901361816793338,0.2706437289585602,1.86102319560234
0,admm_gptq,4,transformer.h.4.mlp.c_fc,768,3072,0.08663779622002007,0.24290639561923563,0.662658384046436,2.834147094177494
0,admm_gptq,4,transformer.h.4.mlp.c_proj,3072,768,0.3128965057158972,0.0450486178269794,0.27651832400975584,1.0604895088067505
0,admm_gptq,4,transformer.h.5.attn.c_attn,768,2304,0.11898148697754708,1.1611125357161276,11.575022097688429,8.908455479923077
0,admm_gptq,4,transformer.h.5.attn.c_proj,768,768,0.23273279222145932,0.11847918634675873,0.6875510007399445,2.6720539373863397
0,admm_gptq,4,transformer.h.5.mlp.c_fc,768,3072,0.08595574868446787,0.27098882167295474,1.074997630756513,2.7674114186921943
0,admm_gptq,4,transformer.h.5.mlp.c_proj,3072,768,0.3189985942888961,0.06466822062983257,0.35263293381695643,1.3683578316101874
0,admm_gptq,4,transformer.h.6.attn.c_attn,768,2304,0.120485081492816,1.1845391655443558,11.836540137723171,9.179677531620559
0,admm_gptq,4,transformer.h.6.attn.c_proj,768,768,0.22214169425070046,0.09384679268491856,0.6539503421149285,1.5048080953336105
0,admm_gptq,4,transformer.h.6.mlp.c_fc,768,3072,0.08708785091289042,0.29503301080363126,0.6980687282013349,2.566226336399099
0,admm_gptq,4,transformer.h.6.mlp.c_proj,3072,768,0.3389008904439891,0.16104107181696878,0.40800421489051036,1.111364084056257
0,admm_gptq,4,transformer.h.7.attn.c_attn,768,2304,0.12461294961302316,1.1313314292653,11.100824060239919,9.303010448909511
0,admm_gptq,4,transformer.h.7.attn.c_proj,768,768,0.1813409690643483,0.260504567889912,0.9310765935929443,1.9528116824099655
0,admm_gptq,4,transformer.h.7.mlp.c_fc,768,3072,0.08657372539843677,0.2529488191791119,0.576897979564562,2.2836827057264815
0,admm_gptq,4,transformer.h.7.mlp.c_proj,3072,768,0.31134333341819875,0.1098569020478635,0.516946803683571,1.8345405788194835
0,admm_gptq,4,transformer.h.8.attn.c_attn,768,2304,0.12239465442242889,0.7367638631794753,6.291331510959962,8.244796731162157
0,admm_gptq,4,transformer.h.8.attn.c_proj,768,768,0.22099150030786932,0.21422308655425668,1.1890753210861396,1.5920354490604525
0,admm_gptq,4,transformer.h.8.mlp.c_fc,768,3072,0.08838027909965662,0.24501906479132812,0.5163127256508901,2.171957176114531
0,admm_gptq,4,transformer.h.8.mlp.c_proj,3072,768,0.3091273932653723,0.22555695384948163,0.7660508391119917,2.3232557909431724
0,admm_gptq,4,transformer.h.9.attn.c_attn,768,2304,0.13106689385128106,0.6055859113988841,3.930088440084108,6.385743674554671
0,admm_gptq,4,transformer.h.9.attn.c_proj,768,768,0.15479330465961413,0.18989139673516475,0.9652926967556011,2.7784270725091678
0,admm_gptq,4,transformer.h.9.mlp.c_fc,768,3072,0.08997914064811993,0.3034481616772764,0.6517135946075642,2.150002298493537
0,admm_gptq,4,transformer.h.9.mlp.c_proj,3072,768,0.29306914330351014,0.2723050509021258,1.1772494716649702,3.075179499979253
0,admm_gptq,4,transformer.h.10.attn.c_attn,768,2304,0.13631916177467554,0.405492516559383,2.054066670116722,4.642917092148177
0,admm_gptq,4,transformer.h.10.attn.c_proj,768,768,0.14444621666414398,0.12609773176187347,0.7513079618631685,3.658482991525411
0,admm_gptq,4,transformer.h.10.mlp.c_fc,768,3072,0.09491252114204858,0.2946274658429124,0.7094184970129183,2.2453747793466827
0,admm_gptq,4,transformer.h.10.mlp.c_proj,3072,768,0.3043635456508771,1.477944186808423,9.0269700351991,5.574684433249611
0,admm_gptq,4,transformer.h.11.attn.c_attn,768,2304,0.16079001269292656,0.23800999413843568,0.9326708420386002,3.097138263080767
0,admm_gptq,4,transformer.h.11.attn.c_proj,768,768,0.05152373418735387,0.644753250268806,8.913127850659098,13.863913088300226
0,admm_gptq,4,transformer.h.11.mlp.c_fc,768,3072,0.10337668461350713,0.5971255470621722,1.9125862640401363,2.0754054856134414
0,admm_gptq,4,transformer.h.11.mlp.c_proj,3072,768,0.2483144615665673,0.33164133851554173,2.4447883132213475,6.849837231250133
0,admm_gptq,4,lm_head,768,50257,0.022269245078748928,20.34576302925507,264.43939192955816,12.669368891440145
1,rtn,3,transformer.h.0.attn.c_attn,768,2304,0.20510263877550788,,,
1,rtn,3,transformer.h.0.attn.c_proj,768,768,0.23027111607671039,,,
1,rtn,3,transformer.h.0.mlp.c_fc,768,3072,0.1798003396518383,,,
1,rtn,3,transformer.h.0.mlp.c_proj,3072,768,0.6735360542868715,,,
1,rtn,3,transformer.h.1.attn.c_attn,768,2304,0.23672401637541818,,,
1,rtn,3,transformer.h.1.attn.c_proj,768,768,0.9190305920566005,,,
1,rtn,3,transformer.h.1.mlp.c_fc,768,3072,0.20739708657920292,,,
1,rtn,3,transformer.h.1.mlp.c_proj,3072,768,0.6371482962398197,,,
1,rtn,3,transformer.h.2.attn.c_attn,768,2304,0.20220412434837592,,,
1,rtn,3,transformer.h.2.attn.c_proj,768,768,0.7602136053703259,,,
1,rtn,3,transformer.h.2.mlp.c_fc,768,3072,0.21145005405984083,,,
1,rtn,3,transformer.h.2.mlp.c_proj,3072,768,0.21535440319053994,,,
1,rtn,3,transformer.h.3.attn.c_attn,768,2304,0.20325024999761035,,,
1,rtn,3,transformer.h.3.attn.c_proj,768,768,0.5667171320873098,,,
1,rtn,3,transformer.h.3.mlp.c_fc,768,3072,0.19294832001252382,,,
1,rtn,3,transformer.h.3.mlp.c_proj,3072,768,0.9335340436501393,,,
1,rtn,3,transformer.h.4.attn.c_attn,768,2304,0.21991814118421524,,,
1,rtn,3,transformer.h.4.attn.c_proj,768,768,0.5770972554162122,,,
1,rtn,3,transformer.h.4.mlp.c_fc,768,3072,0.2171325765364796,,,
1,rtn,3,transformer.h.4.mlp.c_proj,3072,768,0.6840352256143216,,,
1,rtn,3,transformer.h.5.attn.c_attn,768,2304,0.27822574795217647,,,
1,rtn,3,transformer.h.5.attn.c_proj,768,768,0.49333385476740177,,,
1,rtn,3,transformer.h.5.mlp.c_fc,768,3072,0.20583463236057548,,,
1,rtn,3,transformer.h.5.mlp.c_proj,3072,768,0.7043589684957019,,,
1,rtn,3,transformer.h.6.attn.c_attn,768,2304,0.2727386776333446,,,
1,rtn,3,transformer.h.6.attn.c_proj,768,768,0.4628941694725229,,,
1,rtn,3,transformer.h.6.mlp.c_fc,768,3072,0.20730113716181972,,,
1,rtn,3,transformer.h.6.mlp.c_proj,3072,768,0.7221047346351063,,,
1,rtn,3,transformer.h.7.attn.c_attn,768,2304,0.28040921146957476,,,
1,rtn,3,transformer.h.7.attn.c_proj,768,768,0.36671646244970285,,,
1,rtn,3,transformer.h.7.mlp.c_fc,768,3072,0.20038805149830607,,,
1,rtn,3,transformer.h.7.mlp.c_proj,3072,768,0.7042373456444305,,,
1,rtn,3,transformer.h.8.attn.c_attn,768,2304,0.28133261659850894,,,
1,rtn,3,transformer.h.8.attn.c_proj,768,768,0.4248652934494608,,,
1,rtn,3,transformer.h.8.mlp.c_fc,768,3072,0.19876185076012856,,,
1,rtn,3,transformer.h.8.mlp.c_proj,3072,768,0.7209015122374707,,,
1,rtn,3,transformer.h.9.attn.c_attn,768,2304,0.29802584172295754,,,
1,rtn,3,transformer.h.9.attn.c_proj,768,768,0.32966075545694123,,,
1,rtn,3,transformer.h.9.mlp.c_fc,768,3072,0.2006843922296479,,,
1,rtn,3,transformer.h.9.mlp.c_proj,3072,768,0.6964713918374635,,,
1,rtn,3,transformer.h.10.attn.c_attn,768,2304,0.30118685663030786,,,
1,rtn,3,transformer.h.10.attn.c_proj,768,768,0.3141552526301776,,,
1,rtn,3,transformer.h.10.mlp.c_fc,768,3072,0.2103019052128257,,,
1,rtn,3,transformer.h.10.mlp.c_proj,3072,768,0.6245690781167141,,,
1,rtn,3,transformer.h.11.attn.c_attn,768,2304,0.35294329133516905,,,
1,rtn,3,transformer.h.11.attn.c_proj,768,768,0.13205649755739554,,,
1,rtn,3,transformer.h.11.mlp.c_fc,768,3072,0.2136052698393033,,,
1,rtn,3,transformer.h.11.mlp.c_proj,3072,768,0.6667649526796797,,,
1,rtn,3,lm_head,768,50257,0.09206704775464332,,,
1,gptq_proxy,3,transformer.h.0.attn.c_attn,768,2304,0.22980685243159543,,,
1,gptq_proxy,3,transformer.h.0.attn.c_proj,768,768,0.19115158990916026,,,
1,gptq_proxy,3,transformer.h.0.mlp.c_fc,768,3072,0.18211140605710494,,,
1,gptq_proxy,3,transformer.h.0.mlp.c_proj,3072,768,0.47859264025016346,,,
1,gptq_proxy,3,transformer.h.1.attn.c_attn,768,2304,0.169177896859385,,,
1,gptq_proxy,3,transformer.h.1.attn.c_proj,768,768,0.6135044737679405,,,
1,gptq_proxy,3,transformer.h.1.mlp.c_fc,768,3072,0.1962899877315254,,,
1,gptq_proxy,3,transformer.h.1.mlp.c_proj,3072,768,0.3786526189026178,,,
1,gptq_proxy,3,transformer.h.2.attn.c_attn,768,2304,0.15006088444190613,,,
1,gptq_proxy,3,transformer.h.2.attn.c_proj,768,768,0.5142009371495336,,,
1,gptq_proxy,3,transformer.h.2.mlp.c_fc,768,3072,0.18048787971941116,,,
1,gptq_proxy,3,transformer.h.2.mlp.c_proj,3072,768,0.18333676782080924,,,
1,gptq_proxy,3,transformer.h.3.attn.c_attn,768,2304,0.13760057510081072,,,
1,gptq_proxy,3,transformer.h.3.attn.c_proj,768,768,0.41876816288831076,,,
1,gptq_proxy,3,transformer.h.3.mlp.c_fc,768,3072,0.15644862153475364,,,
1,gptq_proxy,3,transformer.h.3.mlp.c_proj,3072,768,0.8575668468625367,,,
1,gptq_proxy,3,transformer.h.4.attn.c_attn,768,2304,0.16880492102170766,,,
1,gptq_proxy,3,transformer.h.4.attn.c_proj,768,768,0.4458934945478513,,,
1,gptq_proxy,3,transformer.h.4.mlp.c_fc,768,3072,0.16875019433964575,,,
1,gptq_proxy,3,transformer.h.4.mlp.c_proj,3072,768,0.5036118496147912,,,
1,gptq_proxy,3,transformer.h.5.attn.c_attn,768,2304,0.2273069925739815,,,
1,gptq_proxy,3,transformer.h.5.attn.c_proj,768,768,0.39446487119747814,,,
1,gptq_proxy,3,transformer.h.5.mlp.c_fc,768,3072,0.17587001991338488,,,
1,gptq_proxy,3,transformer.h.5.mlp.c_proj,3072,768,0.5200983008485153,,,
1,gptq_proxy,3,transformer.h.6.attn.c_attn,768,2304,0.23029962195982961,,,
1,gptq_proxy,3,transformer.h.6.attn.c_proj,768,768,0.3551352761878732,,,
1,gptq_proxy,3,transformer.h.6.mlp.c_fc,768,3072,0.1812136995779403,,,
1,gptq_proxy,3,transformer.h.6.mlp.c_proj,3072,768,0.5268846435181764,,,
1,gptq_proxy,3,transformer.h.7.attn.c_attn,768,2304,0.2580238266950965,,,
1,gptq_proxy,3,transformer.h.7.attn.c_proj,768,768,0.28908089083237265,,,
1,gptq_proxy,3,transformer.h.7.mlp.c_fc,768,3072,0.16731041398146365,,,
1,gptq_proxy,3,transformer.h.7.mlp.c_proj,3072,768,0.518071905641563,,,
1,gptq_proxy,3,transformer.h.8.attn.c_attn,768,2304,0.24406010767974945,,,
1,gptq_proxy,3,transformer.h.8.attn.c_proj,768,768,0.3193510881914333,,,
1,gptq_proxy,3,transformer.h.8.mlp.c_fc,768,3072,0.17083361575256015,,,
1,gptq_proxy,3,transformer.h.8.mlp.c_proj,3072,768,0.5284953513471018,,,
1,gptq_proxy,3,transformer.h.9.attn.c_attn,768,2304,0.2616228373135064,,,
1,gptq_proxy,3,transformer.h.9.attn.c_proj,768,768,0.24781688015494352,,,
1,gptq_proxy,3,transformer.h.9.mlp.c_fc,768,3072,0.17106606665988947,,,
1,gptq_proxy,3,transformer.h.9.mlp.c_proj,3072,768,0.506260996879229,,,
1,gptq_proxy,3,transformer.h.10.attn.c_attn,768,2304,0.26738334303026257,,,
1,gptq_proxy,3,transformer.h.10.attn.c_proj,768,768,0.22963421110331186,,,
1,gptq_proxy,3,transformer.h.10.mlp.c_fc,768,3072,0.19669061321517742,,,
1,gptq_proxy,3,transformer.h.10.mlp.c_proj,3072,768,0.4713201116844701,,,
1,gptq_proxy,3,transformer.h.11.attn.c_attn,768,2304,0.31374217881308314,,,
1,gptq_proxy,3,transformer.h.11.attn.c_proj,768,768,0.07727574594933395,,,
1,gptq_proxy,3,transformer.h.11.mlp.c_fc,768,3072,0.17313372533956092,,,
1,gptq_proxy,3,transformer.h.11.mlp.c_proj,3072,768,0.4355965415872538,,,
1,gptq_proxy,3,lm_head,768,50257,0.047593409277778165,,,
1,awq_proxy,3,transformer.h.0.attn.c_attn,768,2304,0.20510263877550788,,,
1,awq_proxy,3,transformer.h.0.attn.c_proj,768,768,0.21964681321594012,,,
1,awq_proxy,3,transformer.h.0.mlp.c_fc,768,3072,0.1798003396518383,,,
1,awq_proxy,3,transformer.h.0.mlp.c_proj,3072,768,0.6495947973211768,,,
1,awq_proxy,3,transformer.h.1.attn.c_attn,768,2304,0.21448455626805904,,,
1,awq_proxy,3,transformer.h.1.attn.c_proj,768,768,0.6839522133908575,,,
1,awq_proxy,3,transformer.h.1.mlp.c_fc,768,3072,0.18916887686353712,,,
1,awq_proxy,3,transformer.h.1.mlp.c_proj,3072,768,0.5674931481639196,,,
1,awq_proxy,3,transformer.h.2.attn.c_attn,768,2304,0.1723166288255868,,,
1,awq_proxy,3,transformer.h.2.attn.c_proj,768,768,0.5521288562768121,,,
1,awq_proxy,3,transformer.h.2.mlp.c_fc,768,3072,0.18435343391354111,,,
1,awq_proxy,3,transformer.h.2.mlp.c_proj,3072,768,0.18361011448980102,,,
1,awq_proxy,3,transformer.h.3.attn.c_attn,768,2304,0.19605708906089972,,,
1,awq_proxy,3,transformer.h.3.attn.c_proj,768,768,0.4767238290003198,,,
1,awq_proxy,3,transformer.h.3.mlp.c_fc,768,3072,0.1782608024201115,,,
1,awq_proxy,3,transformer.h.3.mlp.c_proj,3072,768,0.8646631831204535,,,
1,awq_proxy,3,transformer.h.4.attn.c_attn,768,2304,0.21991814118421524,,,
1,awq_proxy,3,transformer.h.4.attn.c_proj,768,768,0.49912679424377193,,,
1,awq_proxy,3,transformer.h.4.mlp.c_fc,768,3072,0.18473156631708373,,,
1,awq_proxy,3,transformer.h.4.mlp.c_proj,3072,768,0.6574744072965281,,,
1,awq_proxy,3,transformer.h.5.attn.c_attn,768,2304,0.26220135460128624,,,
1,awq_proxy,3,transformer.h.5.attn.c_proj,768,768,0.4333049646906211,,,
1,awq_proxy,3,transformer.h.5.mlp.c_fc,768,3072,0.1802005869855274,,,
1,awq_proxy,3,transformer.h.5.mlp.c_proj,3072,768,0.7043589684957019,,,
1,awq_proxy,3,transformer.h.6.attn.c_attn,768,2304,0.2661982802259191,,,
1,awq_proxy,3,transformer.h.6.attn.c_proj,768,768,0.4325396991265285,,,
1,awq_proxy,3,transformer.h.6.mlp.c_fc,768,3072,0.1864574718750954,,,
1,awq_proxy,3,transformer.h.6.mlp.c_proj,3072,768,0.6908764147594872,,,
1,awq_proxy,3,transformer.h.7.attn.c_attn,768,2304,0.27198443006369066,,,
1,awq_proxy,3,transformer.h.7.attn.c_proj,768,768,0.35177497144486863,,,
1,awq_proxy,3,transformer.h.7.mlp.c_fc,768,3072,0.18686122688851042,,,
1,awq_proxy,3,transformer.h.7.mlp.c_proj,3072,768,0.7042373456444305,,,
1,awq_proxy,3,transformer.h.8.attn.c_attn,768,2304,0.276440761266643,,,
1,awq_proxy,3,transformer.h.8.attn.c_proj,768,768,0.4201043244214888,,,
1,awq_proxy,3,transformer.h.8.mlp.c_fc,768,3072,0.18820065044640097,,,
1,awq_proxy,3,transformer.h.8.mlp.c_proj,3072,768,0.6645472713466781,,,
1,awq_proxy,3,transformer.h.9.attn.c_attn,768,2304,0.29670417260143767,,,
1,awq_proxy,3,transformer.h.9.attn.c_proj,768,768,0.31033471844287674,,,
1,awq_proxy,3,transformer.h.9.mlp.c_fc,768,3072,0.1913768187145787,,,
1,awq_proxy,3,transformer.h.9.mlp.c_proj,3072,768,0.6355780909816491,,,
1,awq_proxy,3,transformer.h.10.attn.c_attn,768,2304,0.30118685663030786,,,
1,awq_proxy,3,transformer.h.10.attn.c_proj,768,768,0.2917169046357361,,,
1,awq_proxy,3,transformer.h.10.mlp.c_fc,768,3072,0.2021681572514812,,,
1,awq_proxy,3,transformer.h.10.mlp.c_proj,3072,768,0.6136830174807945,,,
1,awq_proxy,3,transformer.h.11.attn.c_attn,768,2304,0.35294329133516905,,,
1,awq_proxy,3,transformer.h.11.attn.c_proj,768,768,0.11682884127615904,,,
1,awq_proxy,3,transformer.h.11.mlp.c_fc,768,3072,0.21131852778968813,,,
1,awq_proxy,3,transformer.h.11.mlp.c_proj,3072,768,0.6468001654532678,,,
1,awq_proxy,3,lm_head,768,50257,0.04589934320473974,,,
1,admm_gptq,3,transformer.h.0.attn.c_attn,768,2304,0.3012446646776422,1.9266489175081376,16.319387917594753,1.4406373295486496
1,admm_gptq,3,transformer.h.0.attn.c_proj,768,768,0.27136871680774993,0.39026701736395264,5.807863644954271,2.611328380031491
1,admm_gptq,3,transformer.h.0.mlp.c_fc,768,3072,0.19019906181402282,0.5058294162212971,2.599594675705318,2.554936610570527
1,admm_gptq,3,transformer.h.0.mlp.c_proj,3072,768,0.6513666785423743,0.30570413247795664,4.13838499419586,2.780970741870405
1,admm_gptq,3,transformer.h.1.attn.c_attn,768,2304,0.2508419311820919,0.4947242306058112,7.752148529062064,3.812657043041732
1,admm_gptq,3,transformer.h.1.attn.c_proj,768,768,1.1278409558994693,0.5733040511442393,16.33925970319564,4.462882523779786
1,admm_gptq,3,transformer.h.1.mlp.c_fc,768,3072,0.21711335443329732,0.5575003426395736,11.763675509568198,3.337780923142582
1,admm_gptq,3,transformer.h.1.mlp.c_proj,3072,768,0.637862923315263,0.2208391293802473,1.7478670036019825,1.197729448748954
1,admm_gptq,3,transformer.h.2.attn.c_attn,768,2304,0.16708771862315086,0.7805803862539593,7.192664831075565,9.7863226831543
1,admm_gptq,3,transformer.h.2.attn.c_proj,768,768,0.8772312633642617,0.24765289737800442,6.051167734396157,4.717465414293548
1,admm_gptq,3,transformer.h.2.mlp.c_fc,768,3072,0.20570897981124334,0.43862343348426974,2.660444202183459,4.956642788400959
1,admm_gptq,3,transformer.h.2.mlp.c_proj,3072,768,0.2206592393301277,0.09797664536505049,1.6730662291885774,1.6656170433919437
1,admm_gptq,3,transformer.h.3.attn.c_attn,768,2304,0.19596487131150217,3.9810245563889124,55.28620768667334,11.601275111960778
1,admm_gptq,3,transformer.h.3.attn.c_proj,768,768,0.6030981835183834,0.23724584281806008,1.7615329427180924,3.6766357755735486
1,admm_gptq,3,transformer.h.3.mlp.c_fc,768,3072,0.20228794862241795,0.618814713534099,7.470639084424952,4.570484943588524
1,admm_gptq,3,transformer.h.3.mlp.c_proj,3072,768,0.9542649385739285,0.06602204901768076,1.2771438989589092,1.9101689622124325
1,admm_gptq,3,transformer.h.4.attn.c_attn,768,2304,0.21111136038015832,2.9524714639901637,37.968194171857824,12.051153571926552
1,admm_gptq,3,transformer.h.4.attn.c_proj,768,768,2.320644345630063,1.60056150835648,72.3644337375052,5.776858394821596
1,admm_gptq,3,transformer.h.4.mlp.c_fc,768,3072,0.21838563681420411,0.44112762164507024,2.5386436499011125,4.587089503316692
1,admm_gptq,3,transformer.h.4.mlp.c_proj,3072,768,0.7351476278556264,0.10619713787040554,1.237803546989952,1.6266507361169653
1,admm_gptq,3,transformer.h.5.attn.c_attn,768,2304,0.2702428543459115,1.6438112109732086,21.613288341948024,12.41189161772025
1,admm_gptq,3,transformer.h.5.attn.c_proj,768,768,0.560329607831644,0.48872329539084036,3.0438992242822627,3.677108239086498
1,admm_gptq,3,transformer.h.5.mlp.c_fc,768,3072,0.21754593170523823,1.3712740179175387,11.706666524960827,4.621744478714286
1,admm_gptq,3,transformer.h.5.mlp.c_proj,3072,768,0.7397079760779308,0.10151607112923006,1.266297122718792,1.906090064934953
1,admm_gptq,3,transformer.h.6.attn.c_attn,768,2304,0.2711515334719481,1.3830455863770554,17.74468725533835,12.285153905682588
1,admm_gptq,3,transformer.h.6.attn.c_proj,768,768,0.5940078156685756,0.3461444860619186,2.664796348708854,2.1470691018694317
1,admm_gptq,3,transformer.h.6.mlp.c_fc,768,3072,0.2177651643889477,0.7336871395457015,3.6657012435717116,4.272975292201501
1,admm_gptq,3,transformer.h.6.mlp.c_proj,3072,768,0.7767549740429883,0.10553426827278062,1.4750652386291152,1.3731329159104524
1,admm_gptq,3,transformer.h.7.attn.c_attn,768,2304,0.2853149526572497,1.2083776180888026,15.448076966451504,12.080220069244145
1,admm_gptq,3,transformer.h.7.attn.c_proj,768,768,0.4678079053687197,0.9580499326767781,2.9641759017255143,3.419110155052538
1,admm_gptq,3,transformer.h.7.mlp.c_fc,768,3072,0.21614887032068558,0.45574054885588383,2.0616348932556257,3.665083303700835
1,admm_gptq,3,transformer.h.7.mlp.c_proj,3072,768,0.7343439609244691,0.26861374639336033,2.3867486420106103,3.229079893597662
1,admm_gptq,3,transformer.h.8.attn.c_attn,768,2304,0.2867230179261713,1.030344941610339,12.238171088828661,11.342078800182167
